-2.471025288105010986e-02,-4.394617304205894470e-02,-2.794137410819530487e-02,6.954947020858526230e-03,-4.802892729640007019e-02,-5.811927095055580139e-02,-2.314027398824691772e-02,-1.482450403273105621e-02,2.229940518736839294e-02,3.628196939826011658e-02,-5.584697052836418152e-02,1.450516749173402786e-02,-2.783534862101078033e-02,6.218184903264045715e-02,3.267015144228935242e-02,-6.149863451719284058e-02,-1.691483543254435062e-03,5.204305425286293030e-02,-3.524624928832054138e-02,-1.132106035947799683e-02,-2.303181402385234833e-02,-4.949897155165672302e-02,5.974693223834037781e-02,4.190071951597929001e-03,5.185963585972785950e-03,-6.007163971662521362e-02,-9.204071015119552612e-02,4.560348019003868103e-02,-6.392718106508255005e-02,-1.749136112630367279e-02
3.861366584897041321e-02,3.614494204521179199e-02,-1.847528479993343353e-02,6.073673814535140991e-02,4.537530988454818726e-02,3.886272013187408447e-02,-5.260822921991348267e-02,3.728951886296272278e-02,-7.648594211786985397e-03,3.485223278403282166e-02,-5.324511975049972534e-02,4.811298474669456482e-02,-2.438227273523807526e-02,2.667962200939655304e-02,9.037666954100131989e-03,-6.921839714050292969e-02,-7.232914865016937256e-02,-3.176160901784896851e-02,3.010497801005840302e-02,-5.008550360798835754e-02,-6.678663939237594604e-02,-5.356922745704650879e-02,5.457726866006851196e-02,-1.534918509423732758e-02,1.682039909064769745e-02,-3.651162236928939819e-02,6.299774162471294403e-03,2.571611665189266205e-02,-8.249061554670333862e-02,-7.255589962005615234e-02
7.103339768946170807e-03,1.680818968452513218e-04,1.822273619472980499e-02,-1.748086512088775635e-02,3.374511748552322388e-02,-2.516141533851623535e-02,-2.214387245476245880e-02,-6.993116810917854309e-03,9.472883306443691254e-03,1.443286612629890442e-02,6.940046790987253189e-03,-3.433640673756599426e-02,3.299687430262565613e-02,1.681022904813289642e-02,-3.230101987719535828e-02,-4.441568162292242050e-03,-4.387532360851764679e-03,5.446019768714904785e-02,-7.201410364359617233e-03,-4.796466603875160217e-02,2.448713174089789391e-03,-3.497213125228881836e-02,7.087684934958815575e-04,4.704208672046661377e-02,3.131219651550054550e-03,-2.285801433026790619e-02,-7.375765591859817505e-02,-1.264165341854095459e-02,-2.624148316681385040e-02,-6.301858276128768921e-02
-5.180240143090486526e-03,-1.902659423649311066e-02,-2.265163511037826538e-02,6.402537971735000610e-02,9.615974500775337219e-03,3.837753832340240479e-02,-1.274308655411005020e-02,2.697483450174331665e-02,-7.193088065832853317e-03,5.755604803562164307e-02,-5.246895179152488708e-02,3.771340847015380859e-02,3.881689906120300293e-02,-2.644958533346652985e-02,-4.572685807943344116e-03,-6.487331539392471313e-02,-2.851397730410099030e-03,4.076564311981201172e-02,3.061987087130546570e-02,-3.987116739153862000e-02,1.866362430155277252e-02,3.536542877554893494e-02,-1.056436914950609207e-02,4.153648391366004944e-02,-3.614455834031105042e-02,3.993443772196769714e-02,-2.659280598163604736e-02,-3.974923864006996155e-02,-5.003087595105171204e-02,-7.075458019971847534e-02
2.100853994488716125e-02,-5.431921407580375671e-02,-6.545982323586940765e-03,1.767888106405735016e-02,-6.958374381065368652e-02,-3.051310405135154724e-02,9.322658181190490723e-03,5.682442709803581238e-02,-4.800251498818397522e-02,-3.982238844037055969e-02,-1.762571930885314941e-02,2.778374776244163513e-02,2.711111865937709808e-02,2.704348601400852203e-02,4.016161337494850159e-02,-4.968647658824920654e-02,-9.193959087133407593e-02,-9.759241715073585510e-03,6.281862407922744751e-02,1.227825880050659180e-03,6.882032379508018494e-03,3.573833778500556946e-02,5.306320637464523315e-02,-2.193433605134487152e-02,-4.820081871002912521e-03,1.868512295186519623e-02,-7.021269202232360840e-02,-2.943475916981697083e-02,-3.215301036834716797e-02,2.340235002338886261e-02
1.187061797827482224e-02,1.614422537386417389e-02,1.948981918394565582e-02,-3.891273587942123413e-02,-4.727250779978930950e-04,-7.499738596379756927e-03,-3.684185445308685303e-03,2.699247933924198151e-02,-7.582269143313169479e-03,-2.794218249619007111e-02,-3.437930345535278320e-02,5.412785336375236511e-02,5.420757085084915161e-02,-4.516506567597389221e-02,-2.821108140051364899e-02,-4.396589100360870361e-02,-3.132619336247444153e-02,3.144004149362444878e-03,-7.003730279393494129e-04,-1.400864217430353165e-02,-8.452629297971725464e-02,6.551241967827081680e-03,5.175825208425521851e-02,3.820852190256118774e-02,3.195658326148986816e-02,-6.404470652341842651e-02,-3.859581053256988525e-02,7.329662796109914780e-03,-5.404312163591384888e-02,-1.440209243446588516e-02
3.433426097035408020e-02,3.537916392087936401e-02,1.851567998528480530e-02,-5.912187974900007248e-03,-6.414545327425003052e-02,-2.101372927427291870e-02,-5.803630501031875610e-02,3.208638355135917664e-02,2.166020125150680542e-02,2.336067147552967072e-02,-5.830375594086945057e-04,7.037343829870223999e-02,-3.225891292095184326e-02,-4.258369654417037964e-02,3.552190214395523071e-02,2.144264616072177887e-02,3.168438852299004793e-04,-9.377854876220226288e-03,3.289162367582321167e-02,-4.912151396274566650e-02,2.080795541405677795e-02,-4.411273077130317688e-02,3.762954100966453552e-02,6.224546208977699280e-02,1.972400024533271790e-02,-1.979735447093844414e-03,2.472200058400630951e-02,-7.587556727230548859e-03,-2.318843267858028412e-02,-1.192420441657304764e-02
9.747955016791820526e-03,-7.563842460513114929e-03,-1.474749669432640076e-02,4.044487699866294861e-02,-2.061356231570243835e-02,-2.814754098653793335e-02,-1.596354693174362183e-02,-4.023487493395805359e-02,-2.519484236836433411e-02,5.539935082197189331e-02,-1.135372905991971493e-03,3.634939342737197876e-02,7.083397358655929565e-02,-6.198214367032051086e-03,-3.430486842989921570e-02,2.437337301671504974e-02,7.941102609038352966e-03,2.014863537624478340e-03,4.123904928565025330e-02,-2.118330635130405426e-02,2.620049938559532166e-02,2.069438621401786804e-02,5.054314807057380676e-02,8.450093865394592285e-02,-4.357969015836715698e-02,9.377125650644302368e-03,5.485912784934043884e-03,-3.502447158098220825e-03,-8.244440890848636627e-03,-5.163903906941413879e-02
3.294876962900161743e-02,-2.336505055427551270e-02,2.663935907185077667e-02,2.313923276960849762e-02,-4.085407778620719910e-02,-2.875863015651702881e-02,-6.326087564229965210e-02,5.396738648414611816e-02,6.680911872535943985e-03,-2.398339100182056427e-02,-5.812796950340270996e-02,-1.246959157288074493e-02,5.623469129204750061e-02,2.465142635628581047e-03,1.081617455929517746e-02,-2.089359052479267120e-02,-5.547375977039337158e-02,-6.317698210477828979e-02,-6.564166396856307983e-02,8.518347516655921936e-03,7.694358378648757935e-02,8.946094661951065063e-03,4.720534384250640869e-02,-2.001025341451168060e-02,-4.579597339034080505e-02,-4.786293953657150269e-02,-8.095082826912403107e-03,-4.315143823623657227e-02,3.678156808018684387e-02,-3.347606211900711060e-02
-3.738348931074142456e-02,1.632374897599220276e-02,-1.929438672959804535e-02,-1.304371841251850128e-02,-2.996833249926567078e-02,-2.264268137514591217e-02,-6.094840914011001587e-02,-1.829886995255947113e-02,-4.005958139896392822e-02,-2.046974189579486847e-02,-1.992101548239588737e-03,5.476719513535499573e-02,3.448878228664398193e-02,1.578379794955253601e-02,-2.286953531438484788e-05,-4.707410931587219238e-02,-3.282431885600090027e-02,-8.420816063880920410e-02,7.681766990572214127e-03,3.429743647575378418e-02,8.710557222366333008e-02,-1.293499488383531570e-02,6.372752599418163300e-03,-3.002601675689220428e-02,-1.876857248134911060e-03,1.524529978632926941e-02,3.374484181404113770e-02,2.754443511366844177e-02,-6.901466753333806992e-03,5.608085915446281433e-02
4.265134409070014954e-02,1.309431809931993484e-02,-3.074817173182964325e-02,-2.133478224277496338e-02,-2.831660211086273193e-02,5.284866318106651306e-02,-2.266013063490390778e-02,2.978755533695220947e-02,5.740384384989738464e-02,3.176879137754440308e-02,1.556835137307643890e-02,-6.490037776529788971e-03,2.920128405094146729e-03,-9.284503175877034664e-05,-3.769052401185035706e-02,9.313402697443962097e-03,-6.491366028785705566e-02,-2.402373030781745911e-02,-6.110964715480804443e-02,-2.743004821240901947e-02,5.418765172362327576e-02,2.336378023028373718e-02,6.665988825261592865e-03,-4.322085902094841003e-02,-4.563132673501968384e-02,1.547557115554809570e-02,3.857504576444625854e-02,-1.701517961919307709e-02,6.049266085028648376e-02,-1.704826951026916504e-03
6.179454922676086426e-02,1.420475170016288757e-02,6.935892999172210693e-02,3.502237796783447266e-02,3.243067115545272827e-02,-4.440020769834518433e-02,-5.988696590065956116e-02,3.507495624944567680e-03,7.581798732280731201e-02,-5.744991358369588852e-03,-8.746120147407054901e-03,1.698454841971397400e-02,1.184517703950405121e-02,3.486258909106254578e-02,2.525595948100090027e-02,1.534622511826455593e-03,3.511919081211090088e-02,-3.009594418108463287e-02,-2.848129346966743469e-02,5.043106898665428162e-02,-4.847449064254760742e-02,-2.523782663047313690e-02,1.286521786823868752e-03,-4.151686653494834900e-02,2.767725288867950439e-02,9.974281303584575653e-03,-3.619316034018993378e-03,-4.053946584463119507e-02,6.608980894088745117e-02,1.317149493843317032e-02
5.844204500317573547e-02,-7.836272940039634705e-03,-3.122092597186565399e-02,-5.368874873965978622e-03,-3.653467819094657898e-02,5.006639286875724792e-02,-7.557409256696701050e-02,3.898279368877410889e-02,6.212691590189933777e-02,-5.040203221142292023e-03,-3.810086101293563843e-02,1.481483690440654755e-02,5.044582486152648926e-02,2.696372754871845245e-02,1.582599058747291565e-02,1.974952593445777893e-02,-3.803397715091705322e-02,-1.276364433579146862e-03,-2.083832211792469025e-02,-3.306463360786437988e-02,2.578863501548767090e-02,-1.253984030336141586e-02,-1.923689059913158417e-02,-3.392262011766433716e-02,1.995901018381118774e-02,-1.804736256599426270e-02,-5.149546638131141663e-02,-1.945228502154350281e-02,2.184551768004894257e-02,-5.697930976748466492e-02
1.029924303293228149e-02,5.955320969223976135e-02,8.006160706281661987e-02,1.314044557511806488e-02,-2.696261554956436157e-02,-3.285298869013786316e-02,2.061454206705093384e-02,-6.189685687422752380e-02,-3.556375578045845032e-02,-5.614537000656127930e-02,-1.189372036606073380e-02,2.038541436195373535e-02,2.836236171424388885e-02,5.439503118395805359e-02,5.598967894911766052e-02,1.472259219735860825e-02,-2.486195042729377747e-02,-1.210913062095642090e-02,-7.123053539544343948e-03,8.166964165866374969e-03,-5.853961687535047531e-03,-5.919763818383216858e-02,6.519511342048645020e-03,2.282222965732216835e-03,5.535369738936424255e-02,-3.361700847744941711e-02,-9.425422176718711853e-03,-1.547801028937101364e-02,-8.613926358520984650e-03,5.611220002174377441e-02
1.790044270455837250e-02,6.501542776823043823e-02,-2.506449632346630096e-02,-1.471276953816413879e-02,-2.188091352581977844e-02,-3.795263171195983887e-02,-6.697088479995727539e-02,-5.097021535038948059e-02,1.195224933326244354e-02,-1.259545888751745224e-02,-4.418067261576652527e-02,1.867311820387840271e-02,4.798059910535812378e-02,7.635249942541122437e-02,3.494784235954284668e-02,7.568418513983488083e-03,1.727754808962345123e-02,1.835038326680660248e-02,1.425883639603853226e-02,-1.926934532821178436e-02,5.328977108001708984e-02,-5.342332646250724792e-02,-2.802554890513420105e-02,-3.496314212679862976e-02,6.334339827299118042e-02,1.796454004943370819e-02,-2.673534676432609558e-03,-2.894587256014347076e-02,-9.434535168111324310e-03,6.116494163870811462e-02
-2.495210617780685425e-02,1.088709104806184769e-02,-2.842481061816215515e-02,4.681454226374626160e-02,-1.028414408210664988e-04,-1.872461475431919098e-02,2.580420114099979401e-03,-7.537667639553546906e-03,-1.220317278057336807e-02,1.803252473473548889e-02,1.396937761455774307e-02,-2.088499953970313072e-03,-2.268961444497108459e-02,-6.469708867371082306e-03,-2.718275785446166992e-02,3.506666049361228943e-02,-1.418634969741106033e-02,4.977379366755485535e-02,-7.960508018732070923e-02,-5.742487311363220215e-02,-3.293364075943827629e-03,-3.517850115895271301e-02,3.644409822300076485e-03,-3.514289855957031250e-02,-1.194038707762956619e-02,4.362352937459945679e-02,-1.236029807478189468e-02,2.711208350956439972e-02,4.757679626345634460e-02,5.874337255954742432e-02
2.544471435248851776e-02,2.372779510915279388e-02,4.681605100631713867e-02,2.700651250779628754e-02,4.953731596469879150e-02,1.293390989303588867e-02,-2.690132148563861847e-02,1.144258957356214523e-02,-3.486296534538269043e-02,-1.264297589659690857e-02,-4.923093691468238831e-02,2.977119199931621552e-02,-1.261868607252836227e-02,5.933615937829017639e-02,1.252855546772480011e-02,2.654164843261241913e-02,5.301974713802337646e-02,6.597994267940521240e-02,1.588122360408306122e-02,-2.722748741507530212e-02,6.120590958744287491e-03,-5.017005279660224915e-02,3.914809226989746094e-02,5.966892931610345840e-03,-4.039833694696426392e-02,4.672031477093696594e-02,-1.484284177422523499e-02,-2.128863334655761719e-02,-1.076841633766889572e-02,-2.151212096214294434e-02
2.054616063833236694e-02,6.961962790228426456e-04,1.965748146176338196e-02,8.531208336353302002e-02,5.694713816046714783e-02,1.385153736919164658e-03,-2.858160762116312981e-03,-4.173721373081207275e-02,6.997315585613250732e-02,4.452741518616676331e-02,1.281493436545133591e-02,-5.714702606201171875e-02,-3.873577574267983437e-03,4.964967072010040283e-02,-4.633001610636711121e-02,-6.222655624151229858e-02,2.582114934921264648e-02,9.474924206733703613e-02,-4.603967443108558655e-02,-6.449712067842483521e-02,-3.137724474072456360e-02,1.520177349448204041e-03,-2.912358846515417099e-03,7.235432509332895279e-03,-2.404540032148361206e-02,4.248327016830444336e-02,3.836404159665107727e-02,-5.631588026881217957e-02,3.314245492219924927e-03,-2.971049584448337555e-02
2.571023814380168915e-02,3.080551885068416595e-02,1.408800715580582619e-03,4.079017788171768188e-02,-4.254069551825523376e-02,3.168762847781181335e-02,1.077061146497726440e-02,1.114600803703069687e-02,-4.038530960679054260e-02,2.189428545534610748e-02,-1.318299770355224609e-02,-2.405736967921257019e-02,1.179141271859407425e-02,-2.346197143197059631e-02,-1.167928613722324371e-02,-5.104993656277656555e-02,1.035593077540397644e-02,1.025561690330505371e-01,4.033135192003101110e-04,-6.768471747636795044e-02,-6.481318175792694092e-02,-1.257055811583995819e-02,1.554714888334274292e-02,3.891821950674057007e-02,-2.428516559302806854e-02,1.987125724554061890e-02,-3.922696691006422043e-03,2.446774579584598541e-02,-5.306489393115043640e-02,-6.303528696298599243e-02
-7.150109112262725830e-02,5.091184750199317932e-02,-6.479188799858093262e-02,3.377414494752883911e-02,5.994922295212745667e-02,-4.015496000647544861e-03,-3.772179037332534790e-02,-2.341606840491294861e-02,2.648708410561084747e-02,3.408335149288177490e-03,2.392113581299781799e-02,-5.796328559517860413e-02,3.483731299638748169e-02,-1.766023039817810059e-02,3.231063485145568848e-02,2.246425300836563110e-02,2.558075822889804840e-03,6.788059324026107788e-02,3.384908661246299744e-02,-2.014181949198246002e-02,4.988032160326838493e-04,-1.188129838556051254e-02,-3.959188610315322876e-02,-1.559815369546413422e-02,6.572803854942321777e-02,3.018576465547084808e-02,-3.763363510370254517e-02,-6.281567364931106567e-02,4.694428760558366776e-03,2.951389178633689880e-02
8.480092510581016541e-03,-2.056236565113067627e-02,-1.845395192503929138e-02,7.592621445655822754e-02,1.267750514671206474e-03,-3.787609515711665154e-03,1.769279688596725464e-02,5.806811898946762085e-02,-2.646771958097815514e-03,-2.875737287104129791e-02,-3.384998813271522522e-02,-6.147949770092964172e-02,9.624444879591464996e-03,2.368823066353797913e-02,3.354949876666069031e-02,-2.915268950164318085e-02,4.801117628812789917e-02,1.719560660421848297e-02,-4.976562038064002991e-02,-3.101145476102828979e-02,-4.344175383448600769e-02,4.356854408979415894e-02,1.279408019036054611e-02,2.683057822287082672e-02,4.722056537866592407e-02,-4.230759292840957642e-02,2.760084532201290131e-02,-7.287937216460704803e-03,1.804844103753566742e-02,3.296088054776191711e-02
-4.285961389541625977e-02,-9.797213599085807800e-03,-4.756574705243110657e-02,5.007904022932052612e-02,2.721911296248435974e-02,-2.263139374554157257e-02,1.828401349484920502e-02,7.381451129913330078e-02,-2.737626060843467712e-02,-5.107223242521286011e-02,-5.010140314698219299e-02,-2.458359347656369209e-03,-3.538163378834724426e-02,6.886302679777145386e-02,-5.568098276853561401e-02,-6.087938323616981506e-02,3.058620356023311615e-02,5.270109698176383972e-02,-3.689344599843025208e-02,-4.466311261057853699e-02,-6.487602740526199341e-02,3.880199044942855835e-03,2.694935165345668793e-02,3.494255244731903076e-02,9.297581389546394348e-03,-2.553242631256580353e-02,4.542865604162216187e-02,1.137545611709356308e-02,6.158157438039779663e-02,6.588841322809457779e-03
-2.649533748626708984e-02,6.348072737455368042e-02,-1.372362207621335983e-02,-1.083787064999341965e-02,2.876939484849572182e-03,2.343791857128962874e-04,-4.625000804662704468e-02,2.094100974500179291e-02,1.857262291014194489e-02,-4.655013792216777802e-03,-4.285674914717674255e-02,-6.310293823480606079e-02,-3.136879205703735352e-02,5.899340659379959106e-02,-4.873085394501686096e-02,-3.058912977576255798e-02,-1.212342735379934311e-02,4.674115031957626343e-02,4.849083349108695984e-02,-2.175199985504150391e-02,3.377891704440116882e-02,-1.794927939772605896e-02,-2.009411342442035675e-02,-1.712146960198879242e-02,6.046234630048274994e-03,-4.583742842078208923e-02,8.277750574052333832e-03,-5.283605773001909256e-03,7.707072421908378601e-03,-5.123645067214965820e-02
-4.773828014731407166e-02,4.083771631121635437e-02,-5.159728601574897766e-02,-9.480973705649375916e-03,2.673767693340778351e-02,-6.314394623041152954e-02,1.117209624499082565e-02,4.707715287804603577e-02,-3.318773955106735229e-02,-3.701725602149963379e-02,3.854334354400634766e-02,-6.076734513044357300e-02,-3.362950682640075684e-02,5.272599682211875916e-02,-4.081928357481956482e-02,-3.813368827104568481e-02,-9.017390199005603790e-03,1.923543401062488556e-02,3.743750229477882385e-02,3.865355253219604492e-02,-5.898160114884376526e-02,8.532405830919742584e-03,-1.345572341233491898e-02,-9.505021385848522186e-03,-1.816783659160137177e-02,-2.931968122720718384e-02,2.509538829326629639e-02,-1.819739234633743763e-03,5.474097281694412231e-02,-1.006016880273818970e-02
4.808671772480010986e-03,2.904719114303588867e-02,1.806135103106498718e-02,-3.420123085379600525e-02,2.965913387015461922e-03,1.937043666839599609e-02,-1.990077830851078033e-02,4.649515822529792786e-02,5.550687015056610107e-02,-3.300055116415023804e-02,3.949320688843727112e-02,-4.505191370844841003e-02,2.871639467775821686e-02,-2.357018180191516876e-02,1.752192527055740356e-02,-4.639920219779014587e-02,1.164082624018192291e-02,-3.049474768340587616e-02,4.397015273571014404e-02,2.798558399081230164e-02,-1.458954531699419022e-02,1.668209955096244812e-02,3.281537070870399475e-02,6.131159886717796326e-02,-4.252568259835243225e-02,-4.719962552189826965e-02,4.704539477825164795e-02,-5.341832339763641357e-02,5.548253282904624939e-02,4.756911098957061768e-02
-5.597560666501522064e-03,2.935712970793247223e-02,7.389806210994720459e-02,-2.558689750730991364e-02,-3.220587270334362984e-03,-9.105891920626163483e-03,-4.101742058992385864e-03,7.336885202676057816e-03,3.583685308694839478e-02,-7.109514623880386353e-02,2.560534328222274780e-02,1.139656640589237213e-02,3.767779096961021423e-02,-2.635042369365692139e-02,-1.596557721495628357e-02,-2.610868774354457855e-03,-3.937811404466629028e-02,3.096237219870090485e-02,4.191847518086433411e-02,9.942791424691677094e-03,4.800492897629737854e-03,-1.571829617023468018e-02,-1.275590807199478149e-02,-4.947065375745296478e-03,-2.435843460261821747e-02,3.438227996230125427e-02,7.175616919994354248e-02,-4.530755057930946350e-02,-2.810034528374671936e-02,1.077424082905054092e-02
-5.051717907190322876e-02,-2.606294117867946625e-02,5.148451030254364014e-02,-4.051451757550239563e-02,-3.013219917193055153e-03,1.633237861096858978e-02,2.797606214880943298e-02,3.201200067996978760e-02,-1.350445207208395004e-02,-3.967654425650835037e-03,9.616735391318798065e-03,2.063206583261489868e-02,9.376100264489650726e-03,-4.496831446886062622e-03,7.694818079471588135e-03,-2.379408106207847595e-03,-1.655440032482147217e-02,-4.341620951890945435e-02,4.162206873297691345e-02,2.830256149172782898e-02,-1.612966298125684261e-03,1.532914862036705017e-02,-2.996587380766868591e-02,-3.978065028786659241e-02,-4.121923074126243591e-02,-3.296939656138420105e-02,1.763170212507247925e-02,-6.146442145109176636e-02,2.721293084323406219e-02,1.204783283174037933e-02
-5.627204105257987976e-02,2.209001779556274414e-02,8.200381696224212646e-02,-4.524058476090431213e-02,4.593625292181968689e-02,-6.098242849111557007e-02,-6.471794564276933670e-03,-5.073665827512741089e-02,1.852325722575187683e-02,-2.549590542912483215e-02,-3.036396950483322144e-02,3.355295956134796143e-02,1.763611449860036373e-03,-3.178817406296730042e-02,-6.196922436356544495e-02,-7.707591168582439423e-03,-4.106220230460166931e-02,2.751359716057777405e-02,2.578230015933513641e-02,-2.654685452580451965e-02,-4.811154305934906006e-02,5.878319218754768372e-02,-4.037439450621604919e-02,-4.522404074668884277e-02,-2.908871276304125786e-03,5.840312317013740540e-02,-3.107820078730583191e-02,-1.096248906105756760e-02,-1.691697724163532257e-02,5.771807208657264709e-02
1.830618456006050110e-02,1.976546831429004669e-02,-1.345460861921310425e-02,-4.958923161029815674e-02,-2.373374067246913910e-02,1.655107131227850914e-03,-3.187112743034958839e-03,-1.133449468761682510e-02,1.254539750516414642e-02,-3.781998902559280396e-02,4.523547831922769547e-03,9.559271857142448425e-03,-4.842204228043556213e-02,2.825982682406902313e-02,-4.750014841556549072e-02,2.932495810091495514e-02,5.288934707641601562e-02,-3.159822151064872742e-02,5.695446953177452087e-02,-3.539940342307090759e-02,-6.858548615127801895e-03,4.615968838334083557e-02,-5.513306334614753723e-02,-1.177386287599802017e-02,7.074517756700515747e-02,-3.583569452166557312e-02,4.719657450914382935e-02,5.081809312105178833e-02,2.318023703992366791e-03,4.612212255597114563e-02
4.306474700570106506e-02,-5.379804596304893494e-02,1.378211099654436111e-02,-4.391247406601905823e-02,-3.653427585959434509e-02,-1.377851143479347229e-02,3.930476680397987366e-02,1.675549335777759552e-02,2.345136366784572601e-02,3.478018939495086670e-02,6.683581508696079254e-03,5.736931785941123962e-02,-5.635068193078041077e-02,-1.097435131669044495e-02,-2.636414766311645508e-02,4.394264519214630127e-02,1.206377893686294556e-02,-1.655603386461734772e-02,5.083637312054634094e-02,-4.797891248017549515e-03,2.562141045928001404e-02,5.336409900337457657e-03,-3.212344599887728691e-03,-2.782730758190155029e-02,-2.410938497632741928e-03,1.239399425685405731e-02,4.102473706007003784e-02,5.633143335580825806e-02,1.842090114951133728e-02,-2.358639612793922424e-02
-1.606005057692527771e-02,-1.577515341341495514e-02,-4.352140240371227264e-05,-6.503680348396301270e-02,-5.567088723182678223e-03,-2.202299609780311584e-02,-1.049246545881032944e-02,-8.872200734913349152e-03,1.468310784548521042e-02,1.984969712793827057e-02,-3.683985397219657898e-02,1.312301610596477985e-03,-5.103820189833641052e-02,-4.154661670327186584e-03,-3.129585459828376770e-02,-4.931293427944183350e-03,9.339665994048118591e-03,2.794890850782394409e-02,-1.581658725626766682e-03,-6.220404803752899170e-02,4.188786074519157410e-02,2.684886753559112549e-02,-3.757049515843391418e-02,-2.401074161753058434e-03,3.345730155706405640e-02,-1.354714389890432358e-02,-1.477573253214359283e-02,4.745734483003616333e-02,-4.175455775111913681e-03,3.515836969017982483e-02
